0,0,0.4688,51.1303
1,0,1.0075,50.0924
2,0,1.3840,49.6580
3,0,1.7704,50.7552
4,0,1.9787,49.2810
5,0,2.3208,48.5128
6,0,2.7092,50.9829
7,0,3.4175,46.6999
8,0,3.6543,46.1995
9,0,4.2152,43.3278
10,0,4.7629,44.1807
11,0,5.4239,43.9745
12,0,6.6111,44.2308
13,0,8.2985,49.0728
14,0,8.6098,51.3825
15,0,9.2616,51.9988
16,0,9.7167,53.4905
17,0,9.9986,53.8457
18,0,10.5149,53.1450
19,0,10.8976,54.0029
20,0,11.2014,55.3433
21,0,11.6848,55.6143
22,0,11.9316,56.2776
23,0,12.3799,56.0281
24,0,13.0645,55.9598
25,0,13.4741,54.9309
