0,0,8.1081,36.4809
1,0,8.2693,35.9777
2,0,8.5013,36.2218
3,0,8.6597,36.0925
4,0,8.7666,35.8136
5,0,8.8698,35.8382
6,0,8.8929,36.1904
7,0,8.9532,36.7120
8,0,8.9504,36.8572
9,0,8.9125,37.2593
10,0,8.8968,38.1061
11,0,8.8297,38.7889
12,0,8.7832,39.3565
13,0,8.6762,40.0987
14,0,8.6398,40.9995
15,0,8.6069,41.2922
16,0,8.5678,42.2723
17,0,8.5901,43.2141
18,0,8.4732,43.7565
19,0,8.3873,44.5540
20,0,8.2650,45.2481
21,0,8.1605,45.5184
22,0,8.0699,46.7289
23,0,7.8793,47.3664
24,0,7.7623,49.0718
25,0,7.5624,50.9850
26,0,7.4397,51.5922
27,0,7.2370,52.2459
28,0,7.1105,52.8250
29,0,7.0570,53.5869
30,0,6.9822,54.1812
31,0,6.8886,55.2436
32,0,6.8199,55.6055
33,0,6.7488,56.3989
34,0,6.6926,56.9429
35,0,6.5356,57.8106
36,0,6.4311,58.3386
37,0,6.3559,58.7061
38,0,6.2428,59.3207
39,0,6.1692,59.7136
40,0,6.0970,60.3881
41,0,6.0598,60.5302
42,0,6.0454,60.8084
43,0,5.9792,61.2140
44,0,5.9768,61.8108
45,0,5.9534,62.4725
46,0,5.9262,62.8485
47,0,5.8597,63.3030
48,0,5.7728,63.0545
49,0,5.7359,63.4347
50,0,5.6771,63.6719
51,0,5.6345,63.8176
52,0,5.6130,63.6468
53,0,5.5875,63.8086
54,0,5.6150,64.0525
55,0,5.5897,63.8517
56,0,5.5965,64.1011
57,0,5.6275,64.0196
58,0,5.6397,64.1446
59,0,5.6933,64.8241
60,0,5.6773,64.6965
61,0,5.6609,64.8513
62,0,5.6828,65.2776
63,0,5.6170,66.0849
64,0,5.3749,66.9342
65,0,5.3905,67.5400
66,0,5.5683,69.8466
67,0,5.4691,70.4943
68,0,5.4515,71.6762
69,0,5.3227,71.8755
70,0,5.2493,72.4856
71,0,5.0487,73.0642
72,0,4.8527,73.1725
73,0,4.6565,73.8050
74,0,4.4485,74.1239
75,0,4.2973,74.6754
76,0,4.1325,75.3736
77,0,3.9657,75.3557
78,0,3.8788,75.3772
79,0,3.7521,75.8166
80,0,3.7034,76.1985
81,0,3.6721,76.2399
82,0,3.5709,76.1426
83,0,3.5560,76.2980
84,0,3.4667,76.9982
85,0,3.4592,77.4462
86,0,3.2914,77.6232
87,0,3.0515,77.5762
88,0,2.9742,78.3605
89,0,2.8796,81.6628
90,0,2.7308,82.3651
91,0,2.5887,82.6468
92,0,2.4607,82.8960
93,0,2.3202,83.0875
94,0,2.2959,83.6921
95,0,2.2617,84.6190
96,0,2.2586,84.9882
97,0,2.2650,85.1665
98,0,2.2275,85.3044
99,0,2.2971,85.7917
100,0,2.3063,86.1569
101,0,2.3977,86.5147
102,0,2.4628,86.9134
103,0,2.5281,87.3842
104,0,2.6799,87.9133
105,0,2.8400,88.6701
106,0,2.9487,89.0969
107,0,3.0215,89.5684
108,0,3.0478,90.0982
109,0,3.0852,90.4856
110,0,3.1244,91.4356
111,0,3.1114,92.0048
112,0,3.1366,92.6200
113,0,3.1336,93.1484
114,0,3.1751,93.8225
115,0,3.1536,94.2705
116,0,3.1486,94.7891
117,0,3.1415,95.2572
118,0,3.0364,95.4786
119,0,3.0020,95.7908
120,0,2.9958,96.2670
121,0,3.0495,96.5240
122,0,3.1585,96.8258
123,0,3.1502,97.0539
124,0,3.1648,97.5753
125,0,3.1273,97.9663
126,0,3.0745,98.1772
127,0,3.0839,98.7744
128,0,3.0476,99.3527
129,0,2.9982,99.7472
130,0,2.9468,100.0398
131,0,2.8421,100.3716
132,0,2.7744,100.9915
133,0,2.7780,101.3895
134,0,2.7351,101.8322
135,0,2.7763,102.1994
136,0,2.7825,102.6156
137,0,2.8748,103.2642
138,0,2.9647,103.9063
139,0,2.9247,104.1896
140,0,2.9952,104.8949
141,0,2.9267,105.4429
142,0,2.8404,105.8503
143,0,2.8280,106.2634
144,0,2.8167,106.8025
145,0,2.9320,107.5661
146,0,2.9899,108.3525
147,0,3.0381,108.8001
148,0,3.0517,109.0586
149,0,3.0590,109.8067
150,0,3.1008,110.4589
151,0,3.0543,111.0756
152,0,3.0099,111.4745
153,0,2.9761,112.0673
154,0,2.9158,112.7968
155,0,2.9595,113.5408
156,0,2.9878,113.9646
157,0,2.9753,114.5541
158,0,3.0166,115.0430
159,0,2.9689,115.5564
160,0,2.9513,116.1572
161,0,2.9701,116.6047
162,0,2.9122,117.2036
163,0,2.9968,117.9562
164,0,2.9954,118.5031
165,0,3.0195,119.1668
166,0,3.0439,119.4815
167,0,3.0284,119.9668
168,0,3.0913,120.6654
169,0,3.1307,121.2639
170,0,3.1174,121.8524
171,0,3.2096,122.3137
172,0,3.2538,122.9919
173,0,3.3510,123.5994
174,0,3.3955,124.2015
175,0,3.4940,124.6586
176,0,3.7066,125.1028
177,0,3.8771,125.8746
178,0,4.1233,126.4172
179,0,4.2006,126.9370
180,0,4.3737,127.3506
181,0,4.6112,127.9270
182,0,4.7040,128.4885
183,0,4.9036,128.8984
184,0,4.9869,129.3288
185,0,5.0843,129.7506
186,0,5.3193,130.3501
187,0,5.4638,130.9554
188,0,5.7236,131.3550
189,0,5.9046,131.8257
190,0,6.0874,132.3368
191,0,6.4036,132.8538
192,0,6.5494,133.3927
193,0,6.8488,133.8444
194,0,7.0590,134.2714
195,0,7.2662,134.8360
196,0,7.6109,135.4183
197,0,7.7250,135.9764
198,0,8.0137,136.4469
199,0,8.1789,136.9580
200,0,8.3248,137.5795
201,0,8.6463,138.1105
202,0,8.7400,138.6635
203,0,8.9831,139.1027
204,0,9.1676,139.6280
205,0,9.2964,140.2326
